organ,source,target,source_type,target_type
allen_brain,UBERON:0019263,CL:0000540$$146,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$148,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$154,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$156,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$165,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$200,AS,CT
allen_brain,UBERON:0019263,CL:0000540$$218,AS,CT
allen_brain,UBERON:0002037,UBERON:0002129,AS,AS
allen_brain,UBERON:0002037,UBERON:0027285,AS,AS
allen_brain,UBERON:0002037,UBERON:0014644,AS,AS
allen_brain,UBERON:0002037,UBERON:0004720,AS,AS
allen_brain,UBERON:0002037,UBERON:0002130,AS,AS
allen_brain,UBERON:0002037,CL:0000644,AS,CT
allen_brain,UBERON:0002037,CL:4023057$$137,AS,CT
allen_brain,UBERON:0002037,CL:4023057$$138,AS,CT
allen_brain,UBERON:0002037,CL:4023057$$139,AS,CT
allen_brain,UBERON:0002037,CL:0000540$$163,AS,CT
allen_brain,UBERON:0000988,UBERON:0003023,AS,AS
allen_brain,UBERON:0000988,UBERON:0002151,AS,AS
allen_brain,UBERON:0000988,CL:4023057$$136,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$147,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$149,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$150,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$151,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$152,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$153,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$160,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$162,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$199,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$208,AS,CT
allen_brain,UBERON:0000988,CL:0000540$$214,AS,CT
allen_brain,UBERON:0003023,UBERON:0007228,AS,AS
allen_brain,UBERON:0003023,UBERON:0007634,AS,AS
allen_brain,UBERON:0001896,UBERON:0024151,AS,AS
allen_brain,UBERON:0001896,CL:0000540$$159,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$164,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$167,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$168,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$169,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$170,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$171,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$206,AS,CT
allen_brain,UBERON:0001896,CL:0000540$$219,AS,CT
allen_brain,UBERON:0024151,UBERON:0001717,AS,AS
allen_brain,UBERON:0024151,UBERON:0002127,AS,AS
allen_brain,UBERON:0019258,UBERON:0002707,AS,AS
allen_brain,UBERON:0019258,UBERON:0002150,AS,AS
allen_brain,UBERON:0019258,UBERON:0002152,AS,AS
allen_brain,UBERON:0019258,UBERON:0002163,AS,AS
allen_brain,UBERON:0004086,UBERON:0002422,AS,AS
allen_brain,UBERON:0004086,UBERON:0002291,AS,AS
allen_brain,UBERON:0002761,ASCTB-TEMP:ifs1,AS,AS
allen_brain,UBERON:0002761,ASCTB-TEMP:ifs2,AS,AS
allen_brain,UBERON:0002761,ASCTB-TEMP:ifs3,AS,AS
allen_brain,UBERON:0002761,ASCTB-TEMP:ifs4,AS,AS
allen_brain,ASCTB-TEMP:inferior-frontal-junction,ASCTB-TEMP:ifj1,AS,AS
allen_brain,ASCTB-TEMP:inferior-frontal-junction,ASCTB-TEMP:ifj2,AS,AS
allen_brain,CL:0000129,PCL:0051005,CT,CT
allen_brain,CL:0000129,PCL:0051006,CT,CT
allen_brain,CL:0000129,PCL:0051007,CT,CT
allen_brain,CL:0000129,PCL:0051008,CT,CT
allen_brain,CL:0000129,PCL:0051009,CT,CT
allen_brain,CL:0000129,PCL:0051010,CT,CT
allen_brain,CL:0000129,PCL:0051011,CT,CT
allen_brain,CL:0000129,PCL:0051012,CT,CT
allen_brain,CL:0000129,PCL:0051013,CT,CT
allen_brain,CL:4023072,PCL:0051014,CT,CT
allen_brain,CL:4023072,PCL:0051015,CT,CT
allen_brain,CL:4023072,PCL:0051016,CT,CT
allen_brain,CL:4023072,PCL:0051017,CT,CT
allen_brain,CL:4023072,PCL:0051018,CT,CT
allen_brain,CL:4023072,PCL:0051019,CT,CT
allen_brain,CL:4023072,PCL:0051020,CT,CT
allen_brain,CL:4023072,PCL:0051021,CT,CT
allen_brain,CL:4023072,PCL:0051022,CT,CT
allen_brain,CL:4023072,PCL:0051023,CT,CT
allen_brain,CL:4023072,PCL:0051024,CT,CT
allen_brain,CL:0000057,PCL:0051025,CT,CT
allen_brain,CL:0000057,PCL:0051026,CT,CT
allen_brain,CL:0000057,PCL:0051027,CT,CT
allen_brain,CL:0000057,PCL:0051028,CT,CT
allen_brain,CL:0000057,PCL:0051029,CT,CT
allen_brain,CL:0000057,PCL:0051030,CT,CT
allen_brain,CL:0000057,PCL:0051031,CT,CT
allen_brain,CL:0000057,PCL:0051032,CT,CT
allen_brain,CL:0002453,PCL:0051033,CT,CT
allen_brain,CL:0002453,PCL:0051034,CT,CT
allen_brain,CL:0002453,PCL:0051035,CT,CT
allen_brain,CL:0002453,PCL:0051037,CT,CT
allen_brain,CL:0002453$$9,PCL:0051036,CT,CT
allen_brain,CL:4023059,PCL:0051038,CT,CT
allen_brain,CL:4023059,PCL:0051039,CT,CT
allen_brain,CL:4023059,PCL:0051040,CT,CT
allen_brain,CL:4023059,PCL:0051042,CT,CT
allen_brain,CL:4023059,PCL:0051044,CT,CT
allen_brain,CL:4023059,PCL:0051076,CT,CT
allen_brain,CL:0000128,PCL:0051041,CT,CT
allen_brain,CL:0000128,PCL:0051045,CT,CT
allen_brain,CL:0000128,PCL:0051046,CT,CT
allen_brain,CL:0000128,PCL:0051047,CT,CT
allen_brain,CL:0000128,PCL:0051048,CT,CT
allen_brain,CL:0000128,PCL:0051050,CT,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023059$$10,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:0000540$$155,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:0000540$$174,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:0000540$$195,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023079$$251,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023079$$252,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$253,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$254,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$255,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$256,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$257,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$258,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$259,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$260,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$261,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$262,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$263,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$264,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$265,AS,CT
allen_brain,ASCTB-TEMP:thalamus,CL:4023068$$267,AS,CT
allen_brain,CL:4023059$$10,PCL:0051043,CT,CT
allen_brain,CL:0000128$$11,PCL:0051049,CT,CT
allen_brain,CL:0000128$$12,PCL:0051051,CT,CT
allen_brain,CL:0000644,ASCTB-TEMP:bgl51,CT,CT
allen_brain,CL:0002605,PCL:0051053,CT,CT
allen_brain,CL:0002605,PCL:0051059,CT,CT
allen_brain,CL:0002604,PCL:0051054,CT,CT
allen_brain,CL:0012000,PCL:0051055,CT,CT
allen_brain,CL:0012000,PCL:0051056,CT,CT
allen_brain,CL:0012000,PCL:0051058,CT,CT
allen_brain,CL:0000127,PCL:0051057,CT,CT
allen_brain,CL:0000127,PCL:0051060,CT,CT
allen_brain,CL:0000127,PCL:0051061,CT,CT
allen_brain,CL:0000127,PCL:0051062,CT,CT
allen_brain,CL:0000127,PCL:0051063,CT,CT
allen_brain,CL:0000127,PCL:0051064,CT,CT
allen_brain,CL:0000127$$13,PCL:0051065,CT,CT
allen_brain,CL:0000065,PCL:0051066,CT,CT
allen_brain,CL:0000065,PCL:0051069,CT,CT
allen_brain,CL:0000065,PCL:0051070,CT,CT
allen_brain,CL:0000065,PCL:0051071,CT,CT
allen_brain,CL:0000065,PCL:0051072,CT,CT
allen_brain,CL:0000065,PCL:0051073,CT,CT
allen_brain,CL:0000065,PCL:0051075,CT,CT
allen_brain,CL:0000065$$14,PCL:0051067,CT,CT
allen_brain,CL:0000065$$15,PCL:0051068,CT,CT
allen_brain,CL:0000065$$16,PCL:0051074,CT,CT
allen_brain,CL:0000706,PCL:0051077,CT,CT
allen_brain,CL:0000706,PCL:0051078,CT,CT
allen_brain,CL:0000706,PCL:0051082,CT,CT
allen_brain,CL:0000706,PCL:0051083,CT,CT
allen_brain,CL:0000706$$17,PCL:0051079,CT,CT
allen_brain,CL:0000706$$18,PCL:0051080,CT,CT
allen_brain,CL:0000706$$19,PCL:0051081,CT,CT
allen_brain,CL:4023012,PCL:0051084,CT,CT
allen_brain,CL:4023012,PCL:0051087,CT,CT
allen_brain,CL:4023012,PCL:0051089,CT,CT
allen_brain,CL:4023012,PCL:0051090,CT,CT
allen_brain,CL:4023012,PCL:0051091,CT,CT
allen_brain,CL:4023012,PCL:0051093,CT,CT
allen_brain,CL:4023012,PCL:0051094,CT,CT
allen_brain,CL:4023012,PCL:0051095,CT,CT
allen_brain,CL:0000679,PCL:0051085,CT,CT
allen_brain,CL:0000679,PCL:0051112,CT,CT
allen_brain,CL:4023012$$20,PCL:0051086,CT,CT
allen_brain,CL:4023012$$21,PCL:0051088,CT,CT
allen_brain,CL:4023012$$22,PCL:0051092,CT,CT
allen_brain,CL:4023012$$23,PCL:0051096,CT,CT
allen_brain,CL:4023012$$24,PCL:0051097,CT,CT
allen_brain,CL:0000679$$25,PCL:0051098,CT,CT
allen_brain,CL:0000679$$26,PCL:0051099,CT,CT
allen_brain,CL:0000679$$27,PCL:0051100,CT,CT
allen_brain,CL:0000679$$28,PCL:0051101,CT,CT
allen_brain,CL:0000679$$29,PCL:0051102,CT,CT
allen_brain,CL:0000679$$30,PCL:0051103,CT,CT
allen_brain,CL:0000679$$31,PCL:0051104,CT,CT
allen_brain,CL:0000679$$32,PCL:0051105,CT,CT
allen_brain,CL:0000679$$33,PCL:0051106,CT,CT
allen_brain,CL:0000679$$34,PCL:0051107,CT,CT
allen_brain,CL:0000679$$35,PCL:0051108,CT,CT
allen_brain,CL:0000679$$36,PCL:0051109,CT,CT
allen_brain,CL:0000679$$37,PCL:0051110,CT,CT
allen_brain,CL:0000679$$38,PCL:0051111,CT,CT
allen_brain,CL:0000679$$39,PCL:0051113,CT,CT
allen_brain,CL:4023009,PCL:0051114,CT,CT
allen_brain,CL:4023009,PCL:0051115,CT,CT
allen_brain,CL:4023060,PCL:0051116,CT,CT
allen_brain,CL:0010012,PCL:0051117,CT,CT
allen_brain,CL:0010012,PCL:0051133,CT,CT
allen_brain,CL:0010012,PCL:0051166,CT,CT
allen_brain,CL:0010012,PCL:0051167,CT,CT
allen_brain,CL:0010012,PCL:0051168,CT,CT
allen_brain,CL:0010012,PCL:0051169,CT,CT
allen_brain,CL:0010012,PCL:0051405,CT,CT
allen_brain,CL:0012001,PCL:0051118,CT,CT
allen_brain,CL:0012001,PCL:0051165,CT,CT
allen_brain,CL:0012001,PCL:0051171,CT,CT
allen_brain,CL:0012001,PCL:0051402,CT,CT
allen_brain,CL:4023009$$40,PCL:0051119,CT,CT
allen_brain,CL:4023060$$41,PCL:0051120,CT,CT
allen_brain,CL:4023008,PCL:0051121,CT,CT
allen_brain,CL:4023008,PCL:0051122,CT,CT
allen_brain,CL:4023008,PCL:0051123,CT,CT
allen_brain,CL:4023008,PCL:0051124,CT,CT
allen_brain,CL:4023008,PCL:0051125,CT,CT
allen_brain,CL:4023008,PCL:0051126,CT,CT
allen_brain,CL:4023008,PCL:0051127,CT,CT
allen_brain,CL:4023008,PCL:0051128,CT,CT
allen_brain,CL:4023008,PCL:0051129,CT,CT
allen_brain,CL:4023008,PCL:0051130,CT,CT
allen_brain,CL:4023008,PCL:0051131,CT,CT
allen_brain,CL:4023008,PCL:0051132,CT,CT
allen_brain,CL:4023008,PCL:0051134,CT,CT
allen_brain,CL:4023008,PCL:0051135,CT,CT
allen_brain,CL:4023008,PCL:0051136,CT,CT
allen_brain,CL:4023008,PCL:0051138,CT,CT
allen_brain,CL:4023008,PCL:0051139,CT,CT
allen_brain,CL:4023008,PCL:0051140,CT,CT
allen_brain,CL:4023008,PCL:0051141,CT,CT
allen_brain,CL:4023008,PCL:0051142,CT,CT
allen_brain,CL:4023008,PCL:0051143,CT,CT
allen_brain,CL:4023008,PCL:0051145,CT,CT
allen_brain,CL:4023008,PCL:0051150,CT,CT
allen_brain,CL:4023008,PCL:0051151,CT,CT
allen_brain,CL:4023008$$42,PCL:0051137,CT,CT
allen_brain,CL:4023008$$43,PCL:0051144,CT,CT
allen_brain,CL:4023008$$44,PCL:0051146,CT,CT
allen_brain,CL:4023008$$45,PCL:0051147,CT,CT
allen_brain,CL:4023008$$46,PCL:0051148,CT,CT
allen_brain,CL:4023008$$47,PCL:0051149,CT,CT
allen_brain,CL:4023008$$48,PCL:0051152,CT,CT
allen_brain,CL:4023008$$49,PCL:0051153,CT,CT
allen_brain,ASCTB-TEMP:amygdaloid-complex,CL:4023039,AS,CT
allen_brain,ASCTB-TEMP:amygdaloid-complex,CL:4023060$$57,AS,CT
allen_brain,ASCTB-TEMP:amygdaloid-complex,CL:1001474$$91,AS,CT
allen_brain,CL:4023039,PCL:0051154,CT,CT
allen_brain,CL:4023039,PCL:0051156,CT,CT
allen_brain,CL:4023039,PCL:0051161,CT,CT
allen_brain,CL:4023039$$50,PCL:0051155,CT,CT
allen_brain,CL:4023039$$51,PCL:0051157,CT,CT
allen_brain,CL:4023039$$52,PCL:0051158,CT,CT
allen_brain,CL:4023039$$53,PCL:0051159,CT,CT
allen_brain,CL:4023039$$54,PCL:0051160,CT,CT
allen_brain,CL:4023039$$55,PCL:0051162,CT,CT
allen_brain,CL:4023039$$56,PCL:0051163,CT,CT
allen_brain,CL:4023060$$57,PCL:0051164,CT,CT
allen_brain,CL:4023060$$58,PCL:0051170,CT,CT
allen_brain,CL:4023039$$59,PCL:0051172,CT,CT
allen_brain,CL:4023039$$60,PCL:0051173,CT,CT
allen_brain,CL:4023039$$61,PCL:0051174,CT,CT
allen_brain,CL:4023039$$62,PCL:0051175,CT,CT
allen_brain,CL:4023039$$63,PCL:0051176,CT,CT
allen_brain,CL:0000540,PCL:0051177,CT,CT
allen_brain,CL:0000540$$64,PCL:0051178,CT,CT
allen_brain,CL:0000540$$65,PCL:0051179,CT,CT
allen_brain,CL:4023060$$66,PCL:0051180,CT,CT
allen_brain,CL:4023060$$67,PCL:0051181,CT,CT
allen_brain,CL:4023060$$68,PCL:0051182,CT,CT
allen_brain,CL:4023060$$69,PCL:0051183,CT,CT
allen_brain,CL:4023060$$70,PCL:0051184,CT,CT
allen_brain,CL:4023060$$71,PCL:0051185,CT,CT
allen_brain,CL:4023060$$72,PCL:0051186,CT,CT
allen_brain,CL:4023060$$73,PCL:0051187,CT,CT
allen_brain,CL:4023060$$74,PCL:0051188,CT,CT
allen_brain,CL:4023060$$75,PCL:0051189,CT,CT
allen_brain,CL:4023060$$76,PCL:0051190,CT,CT
allen_brain,CL:4023061,PCL:0051191,CT,CT
allen_brain,CL:4023061,PCL:0051192,CT,CT
allen_brain,CL:4023061,PCL:0051193,CT,CT
allen_brain,CL:4023061,PCL:0051194,CT,CT
allen_brain,CL:4023061,PCL:0051195,CT,CT
allen_brain,CL:4023061,PCL:0051196,CT,CT
allen_brain,CL:4023061,PCL:0051197,CT,CT
allen_brain,CL:4023061,PCL:0051198,CT,CT
allen_brain,CL:4023061$$77,PCL:0051199,CT,CT
allen_brain,CL:4023062,PCL:0051200,CT,CT
allen_brain,CL:4023062,PCL:0051201,CT,CT
allen_brain,CL:4023062,PCL:0051202,CT,CT
allen_brain,CL:4023062,PCL:0051203,CT,CT
allen_brain,CL:4023062,PCL:0051204,CT,CT
allen_brain,CL:4023062,PCL:0051205,CT,CT
allen_brain,CL:4023062,PCL:0051206,CT,CT
allen_brain,CL:1001474,PCL:0051207,CT,CT
allen_brain,CL:1001474$$78,PCL:0051208,CT,CT
allen_brain,CL:1001474$$79,PCL:0051209,CT,CT
allen_brain,CL:1001474$$80,PCL:0051210,CT,CT
allen_brain,CL:1001474$$81,PCL:0051211,CT,CT
allen_brain,CL:1001474$$82,PCL:0051212,CT,CT
allen_brain,CL:1001474$$83,PCL:0051213,CT,CT
allen_brain,CL:1001474$$84,PCL:0051214,CT,CT
allen_brain,CL:1001474$$85,PCL:0051215,CT,CT
allen_brain,CL:1001474$$86,PCL:0051216,CT,CT
allen_brain,CL:1001474$$87,PCL:0051217,CT,CT
allen_brain,CL:1001474$$88,PCL:0051218,CT,CT
allen_brain,CL:1001474$$89,PCL:0051219,CT,CT
allen_brain,CL:1001474$$90,PCL:0051220,CT,CT
allen_brain,CL:1001474$$91,PCL:0051221,CT,CT
allen_brain,CL:1001474$$92,PCL:0051222,CT,CT
allen_brain,CL:1001474$$93,PCL:0051223,CT,CT
allen_brain,CL:1001474$$94,PCL:0051224,CT,CT
allen_brain,CL:1001474$$95,PCL:0051225,CT,CT
allen_brain,CL:1001474$$96,PCL:0051226,CT,CT
allen_brain,CL:1001474$$97,PCL:0051227,CT,CT
allen_brain,CL:1001474$$98,PCL:0051228,CT,CT
allen_brain,CL:1001474$$99,PCL:0051229,CT,CT
allen_brain,CL:1001474$$100,PCL:0051230,CT,CT
allen_brain,CL:1001474$$101,PCL:0051231,CT,CT
allen_brain,CL:1001474$$102,PCL:0051232,CT,CT
allen_brain,CL:1001474$$103,PCL:0051233,CT,CT
allen_brain,CL:1001474$$104,PCL:0051234,CT,CT
allen_brain,CL:1001474$$105,PCL:0051235,CT,CT
allen_brain,CL:0000540$$106,PCL:0051236,CT,CT
allen_brain,CL:4023063,PCL:0051237,CT,CT
allen_brain,CL:4023063,PCL:0051245,CT,CT
allen_brain,CL:4023063,PCL:0051246,CT,CT
allen_brain,CL:4023063,PCL:0051247,CT,CT
allen_brain,CL:4023063,PCL:0051250,CT,CT
allen_brain,CL:4023063,PCL:0051254,CT,CT
allen_brain,CL:4023063,PCL:0051256,CT,CT
allen_brain,CL:4023063,PCL:0051259,CT,CT
allen_brain,CL:4023063,PCL:0051260,CT,CT
allen_brain,CL:4023063,PCL:0051261,CT,CT
allen_brain,CL:0000540$$107,PCL:0051238,CT,CT
allen_brain,CL:0000540$$108,PCL:0051239,CT,CT
allen_brain,CL:4023063$$109,PCL:0051240,CT,CT
allen_brain,CL:4023063$$110,PCL:0051241,CT,CT
allen_brain,CL:4023063$$111,PCL:0051242,CT,CT
allen_brain,CL:4023063$$112,PCL:0051243,CT,CT
allen_brain,CL:4023063$$113,PCL:0051244,CT,CT
allen_brain,CL:4023063$$114,PCL:0051248,CT,CT
allen_brain,CL:4023063$$115,PCL:0051249,CT,CT
allen_brain,CL:4023063$$116,PCL:0051251,CT,CT
allen_brain,CL:4023063$$117,PCL:0051252,CT,CT
allen_brain,CL:4023063$$118,PCL:0051253,CT,CT
allen_brain,CL:4023063$$119,PCL:0051255,CT,CT
allen_brain,CL:4023063$$120,PCL:0051257,CT,CT
allen_brain,CL:4023063$$121,PCL:0051258,CT,CT
allen_brain,CL:4023063$$122,PCL:0051262,CT,CT
allen_brain,CL:4023063$$123,PCL:0051263,CT,CT
allen_brain,CL:4023063$$124,PCL:0051264,CT,CT
allen_brain,CL:0000402,PCL:0051265,CT,CT
allen_brain,CL:0000402,PCL:0051266,CT,CT
allen_brain,CL:0000402,PCL:0051267,CT,CT
allen_brain,CL:0000402,PCL:0051270,CT,CT
allen_brain,CL:0000402,PCL:0051272,CT,CT
allen_brain,CL:0000402,PCL:0051273,CT,CT
allen_brain,CL:0000402,PCL:0051275,CT,CT
allen_brain,CL:0000402,PCL:0051276,CT,CT
allen_brain,CL:0000402$$125,PCL:0051268,CT,CT
allen_brain,CL:0000402$$126,PCL:0051269,CT,CT
allen_brain,CL:0000402$$127,PCL:0051271,CT,CT
allen_brain,CL:0000402$$128,PCL:0051274,CT,CT
allen_brain,CL:4023064,PCL:0051277,CT,CT
allen_brain,CL:4023064,PCL:0051278,CT,CT
allen_brain,CL:4023064,PCL:0051279,CT,CT
allen_brain,CL:4023064,PCL:0051280,CT,CT
allen_brain,CL:4023064,PCL:0051281,CT,CT
allen_brain,CL:4023064,PCL:0051282,CT,CT
allen_brain,CL:4023064,PCL:0051285,CT,CT
allen_brain,CL:4023064,PCL:0051286,CT,CT
allen_brain,CL:4023064,PCL:0051287,CT,CT
allen_brain,CL:4023064,PCL:0051289,CT,CT
allen_brain,CL:4023064,PCL:0051290,CT,CT
allen_brain,CL:4023064,PCL:0051292,CT,CT
allen_brain,CL:4023064,PCL:0051294,CT,CT
allen_brain,CL:4023064,PCL:0051296,CT,CT
allen_brain,CL:4023064,PCL:0051297,CT,CT
allen_brain,CL:4023064$$129,PCL:0051283,CT,CT
allen_brain,CL:4023064$$130,PCL:0051284,CT,CT
allen_brain,CL:4023064$$131,PCL:0051288,CT,CT
allen_brain,CL:4023064$$132,PCL:0051291,CT,CT
allen_brain,CL:4023064$$133,PCL:0051293,CT,CT
allen_brain,CL:4023064$$134,PCL:0051295,CT,CT
allen_brain,CL:0000540$$135,PCL:0051298,CT,CT
allen_brain,CL:4023057,PCL:0051299,CT,CT
allen_brain,CL:4023057,PCL:0051300,CT,CT
allen_brain,CL:4023057,PCL:0051301,CT,CT
allen_brain,CL:4023057,PCL:0051303,CT,CT
allen_brain,CL:4023057,PCL:0051306,CT,CT
allen_brain,CL:4023057,PCL:0051308,CT,CT
allen_brain,CL:4023057$$136,PCL:0051302,CT,CT
allen_brain,CL:4023057$$137,PCL:0051304,CT,CT
allen_brain,CL:4023057$$138,PCL:0051305,CT,CT
allen_brain,CL:4023057$$139,PCL:0051307,CT,CT
allen_brain,CL:0000540$$140,PCL:0051309,CT,CT
allen_brain,CL:0000540$$141,PCL:0051310,CT,CT
allen_brain,CL:0000540$$142,PCL:0051311,CT,CT
allen_brain,CL:0000540$$143,PCL:0051312,CT,CT
allen_brain,CL:0000540$$144,PCL:0051313,CT,CT
allen_brain,CL:0000540$$145,PCL:0051314,CT,CT
allen_brain,CL:0000540$$146,PCL:0051315,CT,CT
allen_brain,CL:0000540$$147,PCL:0051316,CT,CT
allen_brain,CL:0000540$$148,PCL:0051317,CT,CT
allen_brain,CL:0000540$$149,PCL:0051318,CT,CT
allen_brain,CL:0000540$$150,PCL:0051319,CT,CT
allen_brain,CL:0000540$$151,PCL:0051320,CT,CT
allen_brain,CL:0000540$$152,PCL:0051321,CT,CT
allen_brain,CL:0000540$$153,PCL:0051322,CT,CT
allen_brain,CL:0000540$$154,PCL:0051323,CT,CT
allen_brain,CL:4023074,PCL:0051324,CT,CT
allen_brain,CL:4023074,PCL:0051325,CT,CT
allen_brain,CL:4023074,PCL:0051326,CT,CT
allen_brain,CL:4023074,PCL:0051327,CT,CT
allen_brain,CL:4023074,PCL:0051328,CT,CT
allen_brain,CL:4023074,PCL:0051329,CT,CT
allen_brain,CL:4023074,PCL:0051330,CT,CT
allen_brain,CL:4023074,PCL:0051331,CT,CT
allen_brain,CL:4023074,PCL:0051332,CT,CT
allen_brain,CL:4023074,PCL:0051333,CT,CT
allen_brain,CL:4023074,PCL:0051334,CT,CT
allen_brain,CL:0000540$$155,PCL:0051335,CT,CT
allen_brain,CL:0000540$$156,PCL:0051336,CT,CT
allen_brain,CL:0000540$$157,PCL:0051337,CT,CT
allen_brain,CL:0000540$$158,PCL:0051338,CT,CT
allen_brain,CL:0000540$$159,PCL:0051339,CT,CT
allen_brain,CL:0000540$$160,PCL:0051340,CT,CT
allen_brain,CL:0000540$$161,PCL:0051341,CT,CT
allen_brain,CL:0000540$$162,PCL:0051342,CT,CT
allen_brain,CL:0000540$$163,PCL:0051343,CT,CT
allen_brain,CL:0000540$$164,PCL:0051344,CT,CT
allen_brain,CL:0000540$$165,PCL:0051345,CT,CT
allen_brain,CL:0000540$$166,PCL:0051346,CT,CT
allen_brain,CL:0000540$$167,PCL:0051347,CT,CT
allen_brain,CL:0000540$$168,PCL:0051348,CT,CT
allen_brain,CL:0000540$$169,PCL:0051349,CT,CT
allen_brain,CL:0000540$$170,PCL:0051350,CT,CT
allen_brain,CL:0000540$$171,PCL:0051351,CT,CT
allen_brain,CL:0000540$$172,PCL:0051352,CT,CT
allen_brain,CL:0000540$$173,PCL:0051353,CT,CT
allen_brain,CL:0000540$$174,PCL:0051354,CT,CT
allen_brain,CL:0000540$$175,PCL:0051355,CT,CT
allen_brain,CL:0000540$$176,PCL:0051356,CT,CT
allen_brain,CL:0000540$$177,PCL:0051357,CT,CT
allen_brain,CL:0000540$$178,PCL:0051358,CT,CT
allen_brain,CL:0000540$$179,PCL:0051359,CT,CT
allen_brain,CL:0000540$$180,PCL:0051360,CT,CT
allen_brain,CL:0000540$$181,PCL:0051361,CT,CT
allen_brain,CL:0000540$$182,PCL:0051362,CT,CT
allen_brain,CL:0000540$$183,PCL:0051363,CT,CT
allen_brain,CL:0000540$$184,PCL:0051364,CT,CT
allen_brain,CL:0000540$$185,PCL:0051365,CT,CT
allen_brain,CL:0000540$$186,PCL:0051366,CT,CT
allen_brain,CL:0000540$$187,PCL:0051367,CT,CT
allen_brain,CL:0000540$$188,PCL:0051368,CT,CT
allen_brain,CL:0000540$$189,PCL:0051369,CT,CT
allen_brain,CL:0000540$$190,PCL:0051370,CT,CT
allen_brain,CL:0000540$$191,PCL:0051371,CT,CT
allen_brain,CL:0000540$$192,PCL:0051372,CT,CT
allen_brain,CL:4023068,PCL:0051373,CT,CT
allen_brain,CL:4023068,PCL:0051454,CT,CT
allen_brain,CL:0000540$$193,PCL:0051374,CT,CT
allen_brain,CL:0000540$$194,PCL:0051375,CT,CT
allen_brain,CL:0000540$$195,PCL:0051376,CT,CT
allen_brain,CL:0000540$$196,PCL:0051377,CT,CT
allen_brain,CL:0000540$$197,PCL:0051378,CT,CT
allen_brain,CL:0000540$$198,PCL:0051379,CT,CT
allen_brain,CL:0000540$$199,PCL:0051380,CT,CT
allen_brain,CL:0000540$$200,PCL:0051381,CT,CT
allen_brain,CL:0000540$$201,PCL:0051382,CT,CT
allen_brain,CL:0000540$$202,PCL:0051383,CT,CT
allen_brain,CL:0000540$$203,PCL:0051384,CT,CT
allen_brain,CL:0000540$$204,PCL:0051385,CT,CT
allen_brain,CL:0000540$$205,PCL:0051386,CT,CT
allen_brain,CL:0000540$$206,PCL:0051387,CT,CT
allen_brain,CL:0000540$$207,PCL:0051388,CT,CT
allen_brain,CL:0000540$$208,PCL:0051389,CT,CT
allen_brain,CL:0000540$$209,PCL:0051390,CT,CT
allen_brain,CL:0000540$$210,PCL:0051391,CT,CT
allen_brain,CL:0000540$$211,PCL:0051392,CT,CT
allen_brain,CL:0000540$$212,PCL:0051393,CT,CT
allen_brain,CL:0000540$$213,PCL:0051394,CT,CT
allen_brain,CL:0000540$$214,PCL:0051395,CT,CT
